id,name,status,species,type,gender,origin_id,origin_name,origin_url,location_id,location_name,location_url,image_url,image_file,episode_ids,episode_urls,url,created
657,Johnny Carson,Alive,Human,,Male,103,Merged Universe,https://rickandmortyapi.com/api/location/103,103,Merged Universe,https://rickandmortyapi.com/api/location/103,https://rickandmortyapi.com/api/character/avatar/657.jpeg,images/characters/657-johnny-carson.jpeg,39,https://rickandmortyapi.com/api/episode/39,https://rickandmortyapi.com/api/character/657,2020-08-13T11:21:32.236Z
658,Sonia Sotomayor,Alive,Human,,Female,103,Merged Universe,https://rickandmortyapi.com/api/location/103,103,Merged Universe,https://rickandmortyapi.com/api/location/103,https://rickandmortyapi.com/api/character/avatar/658.jpeg,images/characters/658-sonia-sotomayor.jpeg,39,https://rickandmortyapi.com/api/episode/39,https://rickandmortyapi.com/api/character/658,2020-08-13T11:23:00.414Z
659,Morty’s Father-in-law,Alive,Human,,Male,104,Near-Duplicate Reality,https://rickandmortyapi.com/api/location/104,104,Near-Duplicate Reality,https://rickandmortyapi.com/api/location/104,https://rickandmortyapi.com/api/character/avatar/659.jpeg,images/characters/659-morty-s-father-in-law.jpeg,39,https://rickandmortyapi.com/api/episode/39,https://rickandmortyapi.com/api/character/659,2020-08-13T11:23:55.003Z
660,Morty’s Mother-in-law,Alive,Human,,Female,104,Near-Duplicate Reality,https://rickandmortyapi.com/api/location/104,104,Near-Duplicate Reality,https://rickandmortyapi.com/api/location/104,https://rickandmortyapi.com/api/character/avatar/660.jpeg,images/characters/660-morty-s-mother-in-law.jpeg,39,https://rickandmortyapi.com/api/episode/39,https://rickandmortyapi.com/api/character/660,2020-08-13T11:25:50.784Z
661,Morty’s Girlfriend,Alive,Human,,Female,104,Near-Duplicate Reality,https://rickandmortyapi.com/api/location/104,103,Merged Universe,https://rickandmortyapi.com/api/location/103,https://rickandmortyapi.com/api/character/avatar/661.jpeg,images/characters/661-morty-s-girlfriend.jpeg,39,https://rickandmortyapi.com/api/episode/39,https://rickandmortyapi.com/api/character/661,2020-08-13T11:27:29.357Z
662,Gaia,Alive,unknown,Planet,Female,106,Gaia,https://rickandmortyapi.com/api/location/106,106,Gaia,https://rickandmortyapi.com/api/location/106,https://rickandmortyapi.com/api/character/avatar/662.jpeg,images/characters/662-gaia.jpeg,40,https://rickandmortyapi.com/api/episode/40,https://rickandmortyapi.com/api/character/662,2020-08-13T11:43:23.485Z
663,Reggie,Dead,Mythological Creature,Zeus,Male,90,Mount Olympus,https://rickandmortyapi.com/api/location/90,106,Gaia,https://rickandmortyapi.com/api/location/106,https://rickandmortyapi.com/api/character/avatar/663.jpeg,images/characters/663-reggie.jpeg,40,https://rickandmortyapi.com/api/episode/40,https://rickandmortyapi.com/api/character/663,2020-08-13T12:17:15.344Z
664,Ticktock,unknown,Humanoid,Clay-Person,Genderless,106,Gaia,https://rickandmortyapi.com/api/location/106,106,Gaia,https://rickandmortyapi.com/api/location/106,https://rickandmortyapi.com/api/character/avatar/664.jpeg,images/characters/664-ticktock.jpeg,40,https://rickandmortyapi.com/api/episode/40,https://rickandmortyapi.com/api/character/664,2020-08-13T12:36:16.345Z
665,Florflock,Alive,Humanoid,Clay-Person,Genderless,106,Gaia,https://rickandmortyapi.com/api/location/106,106,Gaia,https://rickandmortyapi.com/api/location/106,https://rickandmortyapi.com/api/character/avatar/665.jpeg,images/characters/665-florflock.jpeg,40,https://rickandmortyapi.com/api/episode/40,https://rickandmortyapi.com/api/character/665,2020-08-13T12:37:08.881Z
666,Squeeb,Alive,Humanoid,Clay-Person,Genderless,106,Gaia,https://rickandmortyapi.com/api/location/106,106,Gaia,https://rickandmortyapi.com/api/location/106,https://rickandmortyapi.com/api/character/avatar/666.jpeg,images/characters/666-squeeb.jpeg,40,https://rickandmortyapi.com/api/episode/40,https://rickandmortyapi.com/api/character/666,2020-08-13T12:37:51.742Z
667,Defiance Beth,Alive,Human,Clone,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/667.jpeg,images/characters/667-defiance-beth.jpeg,41|43,https://rickandmortyapi.com/api/episode/41|https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/667,2020-08-13T12:48:55.885Z
668,Defiance Squanchette,Alive,Alien,Cat-Person,Female,35,Planet Squanch,https://rickandmortyapi.com/api/location/35,107,Defiance's Ship,https://rickandmortyapi.com/api/location/107,https://rickandmortyapi.com/api/character/avatar/668.jpeg,images/characters/668-defiance-squanchette.jpeg,41,https://rickandmortyapi.com/api/episode/41,https://rickandmortyapi.com/api/character/668,2020-08-13T12:52:36.873Z
669,Defiance Doctor,Alive,Alien,,Male,,unknown,,108,Defiance's Base,https://rickandmortyapi.com/api/location/108,https://rickandmortyapi.com/api/character/avatar/669.jpeg,images/characters/669-defiance-doctor.jpeg,41,https://rickandmortyapi.com/api/episode/41,https://rickandmortyapi.com/api/character/669,2020-08-13T12:55:37.437Z
670,New Improved Galactic Federation Guard,Dead,Alien,Gromflomite,Male,19,Gromflom Prime,https://rickandmortyapi.com/api/location/19,105,NX-5 Planet Remover,https://rickandmortyapi.com/api/location/105,https://rickandmortyapi.com/api/character/avatar/670.jpeg,images/characters/670-new-improved-galactic-federation-guard.jpeg,41,https://rickandmortyapi.com/api/episode/41,https://rickandmortyapi.com/api/character/670,2020-08-13T12:56:31.130Z
671,New Improved Galactic Federation Guard,Dead,Alien,Gromflomite,Male,19,Gromflom Prime,https://rickandmortyapi.com/api/location/19,105,NX-5 Planet Remover,https://rickandmortyapi.com/api/location/105,https://rickandmortyapi.com/api/character/avatar/671.jpeg,images/characters/671-new-improved-galactic-federation-guard.jpeg,41,https://rickandmortyapi.com/api/episode/41,https://rickandmortyapi.com/api/character/671,2020-08-13T12:57:08.113Z
672,Mr. Nimbus,Alive,Mythological Creature,Sexy Aquaman,Male,109,The Ocean,https://rickandmortyapi.com/api/location/109,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/672.jpeg,images/characters/672-mr-nimbus.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/672,2021-10-16T11:55:58.042Z
673,Hoovy,Dead,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/673.jpeg,images/characters/673-hoovy.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/673,2021-10-16T12:08:41.055Z
674,Bova,Dead,Humanoid,Narnian,Female,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/674.jpeg,images/characters/674-bova.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/674,2021-10-16T12:41:49.186Z
675,Japheth,Dead,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/675.jpeg,images/characters/675-japheth.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/675,2021-10-16T12:45:05.291Z
676,Japheth's Middle Son,Dead,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/676.jpeg,images/characters/676-japheth-s-middle-son.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/676,2021-10-16T12:51:53.546Z
677,Japheth's Eldest Son,Dead,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/677.jpeg,images/characters/677-japheth-s-eldest-son.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/677,2021-10-16T12:53:02.192Z
678,Japheth's Youngest Son,Dead,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/678.jpeg,images/characters/678-japheth-s-youngest-son.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/678,2021-10-16T12:53:46.114Z
679,Japheth's Grandson,Dead,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/679.jpeg,images/characters/679-japheth-s-grandson.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/679,2021-10-16T13:14:41.846Z
680,Adam,Dead,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/680.jpeg,images/characters/680-adam.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/680,2021-10-16T13:18:13.644Z
681,Adam's Mother,Dead,Humanoid,Narnian,Female,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/681.jpeg,images/characters/681-adam-s-mother.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/681,2021-10-16T13:20:07.710Z
682,Warlock,Dead,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/682.jpeg,images/characters/682-warlock.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/682,2021-10-16T13:25:48.872Z
683,Evolved Narnian,Alive,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/683.jpeg,images/characters/683-evolved-narnian.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/683,2021-10-16T13:41:40.408Z
684,Mr. Nimbus Secretary,Alive,Animal,Starfish,Female,109,The Ocean,https://rickandmortyapi.com/api/location/109,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/684.jpeg,images/characters/684-mr-nimbus-secretary.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/684,2021-10-16T13:45:26.155Z
685,Evolved Narnian Disguised as Morty,Alive,Humanoid,Narnian,Male,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,110,Narnia Dimension,https://rickandmortyapi.com/api/location/110,https://rickandmortyapi.com/api/character/avatar/685.jpeg,images/characters/685-evolved-narnian-disguised-as-morty.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/685,2021-10-16T13:49:32.393Z
686,Mr. Nimbus' Squid,Dead,Animal,Squid,Male,109,The Ocean,https://rickandmortyapi.com/api/location/109,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/686.jpeg,images/characters/686-mr-nimbus-squid.jpeg,42,https://rickandmortyapi.com/api/episode/42,https://rickandmortyapi.com/api/character/686,2021-10-16T13:51:28.877Z
687,Scarecrow Rick,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/687.jpeg,images/characters/687-scarecrow-rick.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/687,2021-10-16T15:18:02.052Z
688,Scarecrow Summer,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/688.jpeg,images/characters/688-scarecrow-summer.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/688,2021-10-16T15:19:13.080Z
689,Scarecrow Jerry,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/689.jpeg,images/characters/689-scarecrow-jerry.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/689,2021-10-16T15:21:40.918Z
690,Scarecrow Morty,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/690.jpeg,images/characters/690-scarecrow-morty.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/690,2021-10-16T15:22:35.204Z
691,Scarecrow Beth,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/691.jpeg,images/characters/691-scarecrow-beth.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/691,2021-10-16T15:23:21.971Z
692,Glockenspiel Jerry,Alive,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/692.jpeg,images/characters/692-glockenspiel-jerry.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/692,2021-10-16T15:32:27.166Z
693,Glockenspiel Beth,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/693.jpeg,images/characters/693-glockenspiel-beth.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/693,2021-10-16T15:34:41.082Z
694,Glockenspiel Rick,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/694.jpeg,images/characters/694-glockenspiel-rick.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/694,2021-10-16T15:36:04.423Z
695,Glockenspiel Summer,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/695.jpeg,images/characters/695-glockenspiel-summer.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/695,2021-10-16T15:36:59.730Z
696,Glockenspiel Morty,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/696.jpeg,images/characters/696-glockenspiel-morty.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/696,2021-10-16T15:37:40.381Z
697,Wicker Beth,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/697.jpeg,images/characters/697-wicker-beth.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/697,2021-10-16T15:40:01.248Z
698,Wicker Rick,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/698.jpeg,images/characters/698-wicker-rick.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/698,2021-10-16T15:40:51.046Z
699,Wicker Morty,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/699.jpeg,images/characters/699-wicker-morty.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/699,2021-10-16T15:41:28.941Z
700,Wicker Summer,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/700.jpeg,images/characters/700-wicker-summer.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/700,2021-10-16T15:42:51.860Z
701,Metal Rick,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/701.jpeg,images/characters/701-metal-rick.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/701,2021-10-16T15:43:50.568Z
702,Gun Brain Rick,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/702.jpeg,images/characters/702-gun-brain-rick.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/702,2021-10-16T15:46:56.288Z
703,Mr. Always Wants to be Hunted,Alive,Poopybutthole,,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/703.jpeg,images/characters/703-mr-always-wants-to-be-hunted.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/703,2021-10-16T15:51:02.924Z
704,Squid Costume Beth,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/704.jpeg,images/characters/704-squid-costume-beth.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/704,2021-10-16T15:55:49.506Z
705,Squid Costume Jerry,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/705.jpeg,images/characters/705-squid-costume-jerry.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/705,2021-10-16T16:00:00.400Z
706,Squid Costume Morty,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/706.jpeg,images/characters/706-squid-costume-morty.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/706,2021-10-16T16:01:02.238Z
707,Squid Costume Rick,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/707.jpeg,images/characters/707-squid-costume-rick.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/707,2021-10-16T16:01:52.437Z
708,Squid Costume Summer,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/708.jpeg,images/characters/708-squid-costume-summer.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/708,2021-10-16T16:03:02.153Z
709,Dracula,Alive,Mythological Creature,Vampire,Male,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/709.jpeg,images/characters/709-dracula.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/709,2021-10-16T16:04:24.097Z
710,Steve,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/710.jpeg,images/characters/710-steve.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/710,2021-10-16T16:06:00.878Z
711,When Wolf,Alive,Mythological Creature,Whenwolf,Male,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/711.jpeg,images/characters/711-when-wolf.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/711,2021-10-16T16:11:18.457Z
712,Too Cute to Murder Beth,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/712.jpeg,images/characters/712-too-cute-to-murder-beth.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/712,2021-10-17T09:40:13.581Z
713,Too Cute to Murder Rick,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/713.jpeg,images/characters/713-too-cute-to-murder-rick.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/713,2021-10-17T09:40:51.620Z
714,Too Cute to Murder Jerry,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/714.jpeg,images/characters/714-too-cute-to-murder-jerry.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/714,2021-10-17T09:41:30.782Z
715,Too Cute to Murder Morty,Dead,Robot,Decoy,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/715.jpeg,images/characters/715-too-cute-to-murder-morty.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/715,2021-10-17T09:42:15.208Z
716,Too Cute to Murder Summer,Dead,Robot,Decoy,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/716.jpeg,images/characters/716-too-cute-to-murder-summer.jpeg,43,https://rickandmortyapi.com/api/episode/43,https://rickandmortyapi.com/api/character/716,2021-10-17T09:42:51.073Z
717,Planetina,Alive,Humanoid,Summon,Female,111,Elemental Rings,https://rickandmortyapi.com/api/location/111,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/717.jpeg,images/characters/717-planetina.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/717,2021-10-17T09:50:18.307Z
718,Daphne,Alive,Alien,Morglutzian,Female,112,Morglutz,https://rickandmortyapi.com/api/location/112,113,Ferkus 9,https://rickandmortyapi.com/api/location/113,https://rickandmortyapi.com/api/character/avatar/718.jpeg,images/characters/718-daphne.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/718,2021-10-17T09:53:07.883Z
719,Diesel Weasel,Alive,Animal,Weasel,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/719.jpeg,images/characters/719-diesel-weasel.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/719,2021-10-17T09:55:17.683Z
720,Eddie,Dead,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/720.jpeg,images/characters/720-eddie.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/720,2021-10-17T09:57:07.971Z
721,Xing Ho,Dead,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/721.jpeg,images/characters/721-xing-ho.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/721,2021-10-17T09:57:46.574Z
722,Air Tina-Teer,Dead,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/722.jpeg,images/characters/722-air-tina-teer.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/722,2021-10-17T09:58:49.388Z
723,Water Tina-Teer,Dead,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/723.jpeg,images/characters/723-water-tina-teer.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/723,2021-10-17T09:59:26.786Z
724,Planetina Buyer,Dead,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/724.jpeg,images/characters/724-planetina-buyer.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/724,2021-10-17T10:00:06.914Z
725,Tony Galopagus,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/725.jpeg,images/characters/725-tony-galopagus.jpeg,44,https://rickandmortyapi.com/api/episode/44,https://rickandmortyapi.com/api/character/725,2021-10-17T10:01:10.143Z
726,Sticky,Alive,unknown,Super Sperm Monster,Male,114,Morty,https://rickandmortyapi.com/api/location/114,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/726.jpeg,images/characters/726-sticky.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/726,2021-10-17T10:09:46.047Z
